0,0
2.13613,33.3689
3.69017,36.2729
5.18765,39.836
6.70085,39.3957
8.32195,38.9716
9.99306,39.5564
11.6063,41.134
13.1116,42.6954
14.7327,42.2713
16.4104,41.1881
17.9802,40.0886
19.6013,39.6645
21.3342,38.2557
22.7961,37.14
24.529,35.7313
26.0975,34.9654
27.6146,33.5242
29.2923,32.441
30.9173,31.016
32.4871,29.9165
34.0582,28.4834
35.7358,27.4002
37.3043,26.6343
38.9267,25.8766
39.1879,25.8766
